0,28223;3,74017;2,53715;0,25062;-0,45579;-4,22652;1,40716;-0,40083;-1,40684;0,65762;-2,70966;-0,96332;-1,30465;-5,37391;2,53715;2
-0,78653;-0,22995;-1,4324;0,04037;-0,92395;3,3864;0,28611;0,87824;-1,04112;1,32905;-1,8837;0,07081;-0,12204;-1,82447;-1,4324;1
0,83559;0,86713;1,86414;0,12191;-0,54566;-2,22932;0,64273;-1,17894;0,03549;0,24733;-0,38694;-1,40816;0,15523;-0,7288;1,86414;2
0,69294;-0,46461;0,74661;0,22478;-1,57511;-0,16979;-0,84878;0,34162;-0,67147;-0,79649;-1,61845;-0,94231;0,9612;-1,0122;0,74661;1
0,02159;-0,74525;0,00004;-3,03279;-0,97586;3,47299;-1,24846;-0,64081;-0,85798;-0,46257;-0,65996;0,57025;1,30419;1,06232;0,00004;2
-0,27811;1,94368;1,3172;1,48222;-0,98802;-4,16997;0,13293;-1,3516;-0,66184;-1,11464;-1,91228;1,72967;-1,31588;-4,8524;1,3172;0
1,84058;0,04285;-1,81689;-0,92786;-1,48925;5,89413;0,71219;-0,14073;-0,20472;1,92091;-2,6423;1,59989;0,82219;-4,07682;-1,81689;2
0,13291;-0,80351;1,51967;-0,362;-1,69954;1,09034;-1,50354;-1,15043;0,53485;1,15639;-0,0417;1,34814;0,95268;-1,27779;1,51967;1
0,32446;-1,84358;-1,25955;-2,69726;-0,47321;1,63935;0,19831;-1,48469;0,35905;-2,99855;0,28173;-1,74411;0,22094;6,34805;-1,25955;2
-0,42859;-0,84539;1,13785;-0,66073;0,56946;0,24384;0,28132;-0,89692;-0,30063;-0,09236;-1,25615;-2,46944;0,39123;1,52451;1,13785;2
1,37245;0,11979;1,5478;-0,78842;-0,70133;1,36826;-0,09373;1,01831;0,29999;1,67673;-1,69901;-1,47651;0,79558;-1,46804;1,5478;2
0,21132;-0,84152;3,18134;-3,49325;2,07171;2,59832;-0,28135;-1,08639;0,6371;2,27022;0,23158;2,30051;0,46384;0,2081;3,18134;1
0,93512;-0,42622;-0,85493;3,51263;-0,03229;-2,81826;-1,89269;0,70094;1,34066;-1,17668;-0,02002;-1,97975;0,06477;-0,09325;-0,85493;0
0,22605;0,36949;-2,29105;-0,05489;-0,47446;2,73148;1,71136;0,6082;-0,96255;-0,86125;-2,39901;-0,57811;0,96493;-2,20553;-2,29105;1
0,41955;-0,83909;0,75209;-2,15525;1,32401;1,5315;-0,51596;1,11975;1,07615;-1,00049;-0,78581;-0,34893;1,16224;1,29256;0,75209;2
0,48195;-3,30201;1,81095;-0,98651;-1,32625;5,71994;0,05837;-1,89528;-0,07729;3,55812;-1,39982;2,97685;0,70041;-1,57916;1,81095;1
1,79327;-1,48679;3,40983;0,4085;0,24662;-4,7194;-0,36991;-0,86629;-0,16039;-2,20651;0,81148;-2,033;0,74931;3,24744;3,40983;2
-1,64894;-1,8025;2,70589;-1,56245;-0,63789;0,56566;-0,28215;1,69166;-2,22285;0,67377;1,68755;2,05986;1,10956;1,55033;2,70589;1
0,24717;2,50688;0,8052;2,69657;-0,20952;-6,113;-0,29438;-1,41076;0,32264;0,67538;0,09524;-1,04006;-3,72349;-1,24122;0,8052;2
-0,60241;0,8853;1,91853;-3,09861;-0,59694;2,04664;-0,40382;-0,79019;1,48741;-0,19348;-2,25336;0,50198;2,29452;-3,00217;1,91853;2
0,40807;-1,44126;0,90439;1,21946;0,42871;-0,95217;0,18079;0,07104;0,0774;0,86199;1,21853;-0,12157;-0,57392;1,77203;0,90439;2
-0,29351;-0,79278;2,37565;-0,81083;-1,22654;-2,35957;0,35167;1,92123;-0,07596;-2,66101;1,36281;0,44622;2,8616;0,93766;2,37565;1
0,35718;0,55645;0,91321;0,03089;-1,09123;-0,91522;0,92229;0,71464;-1,79691;0,23975;-0,27956;-0,72038;0,28107;-0,71667;0,91321;0
0,8216;0,13721;0,09594;-0,98535;-0,1233;-0,35307;0,34701;0,36013;-0,76599;-0,69498;0,12149;0,14733;-0,5561;1,18833;0,09594;2
-0,12217;-0,006;1,03074;-1,5201;-0,70286;2,06341;0,04704;1,39474;0,28551;3,12004;0,3708;1,33596;-1,46896;0,18581;1,03074;1
-0,46259;-0,14306;0,90832;0,57079;-0,80796;-1,29323;0,78749;-1,37241;-0,03742;0,13474;-0,99001;2,75114;-2,09094;-1,89525;0,90832;2
0,46812;0,58334;0,5713;-1,71046;0,77856;-0,48059;1,01668;1,08232;-0,70613;0,59312;-0,34275;-2,29168;-2,03728;3,10325;0,5713;0
1,56671;1,39879;0,27444;-0,67305;1,04521;-1,66189;0,30407;-1,71685;0,2937;-0,71614;-1,56052;-0,27691;-1,88959;-0,62097;0,27444;2
-0,44449;0,38506;0,08234;-0,84717;1,39503;1,13764;-0,28316;1,47031;1,58921;0,2372;0,34429;1,09638;1,13329;-1,1641;0,08234;1
-0,0886;1,2043;-1,51063;-0,59476;0,6862;2,94479;1,44843;0,44075;0,0253;1,50067;-1,12653;0,85062;-0,07072;-2,74765;-1,51063;1
1,05087;-2,07858;1,74391;-0,95777;-0,26074;1,58952;-1,05987;0,77616;0,55817;-0,06674;0,0753;2,81922;1,39909;-0,46519;1,74391;2
0,08587;-0,38104;0,63934;-1,56784;1,7256;2,03354;-0,03712;1,41253;-0,2643;0,73948;-0,03141;-0,27861;1,16783;0,46196;0,63934;2
-2,02309;-1,30767;1,03989;-1,88664;-0,22804;2,76924;-0,02407;1,74894;-0,18331;0,15923;-0,41781;1,60388;1,63935;-0,31153;1,03989;1
-1,45226;-2,28969;0,80054;-1,33815;-0,69107;1,70873;-1,48166;-0,45839;-0,18526;-1,14564;0,08096;4,59151;0,27247;0,03423;0,80054;2
-1,07365;1,0837;0,19907;-2,08675;1,12943;1,30775;1,00086;-0,73126;-1,1697;1,9724;-2,97018;-1,11544;-3,97701;0,45826;0,19907;0
-0,88106;-1,3263;0,72282;-1,34051;-2,23637;3,55854;-0,1118;0,39001;-0,60424;1,44405;-0,55411;2,05956;1,01533;-1,12184;0,72282;1
-0,80489;-0,60977;1,13088;-0,81151;1,60838;-1,60424;-0,54871;0,46295;-1,10478;-1,91055;-0,08453;0,19107;-0,01784;1,5061;1,13088;2
-1,1637;-1,77676;2,73878;-0,22874;-1,35587;-1,15131;-0,02506;0,53767;0,83397;-0,30754;0,02825;-0,37048;0,80551;1,3853;2,73878;1
0,08187;0,64614;-0,22241;-0,14361;0,38842;0,16995;-2,45448;0,75621;-0,52009;1,23567;-1,7048;-1,04341;-2,49345;-0,04336;-0,22241;0
-0,88629;-4,87916;3,60834;1,54287;-0,16899;0,70418;1,01818;-0,54298;0,31815;0,55541;-0,36692;1,12204;2,26301;0,29882;3,60834;1
0,45499;0,45515;-1,08667;-0,64624;-0,28017;3,4858;0,41222;1,34948;0,26328;1,08673;-1,2391;1,37955;1,07529;-3,1755;-1,08667;1
-1,15897;2,86757;-1,15696;-1,47038;1,93959;1,3124;0,04857;0,17827;0,22539;0,42658;-1,46499;-0,25641;0,12674;-3,08446;-1,15696;1
-0,0072;-3,5498;3,32657;-0,52847;1,03653;2,00873;-0,0138;0,39667;-1,39123;0,2708;-0,78542;1,79685;2,84816;-0,72815;3,32657;1
0,72214;-0,74748;0,47276;-0,94918;0,89046;1,829;-0,48863;-0,67878;0,24266;0,88561;-0,28153;0,19697;0,30653;0,38676;0,47276;2
2,69937;-1,12352;1,60665;0,51145;0,14719;-0,7587;1,2074;0,66888;0,46326;0,22003;-1,59751;-0,74516;-0,67749;-0,02164;1,60665;2
-0,88698;0,57964;2,62719;4,0663;0,10806;-4,99672;2,14887;0,047;0,6857;0,54409;-1,09496;0,17827;-0,04275;-5,08306;2,62719;0
-0,33474;-1,24657;-1,09341;-0,57669;1,07514;5,78405;0,09431;-1,00341;-1,53412;2,03273;-3,0451;1,01468;0,45788;-2,88053;-1,09341;1
-0,32858;-0,14408;0,60121;-2,5729;1,16849;0,44524;-0,10653;-0,36724;-0,05378;-2,35648;-2,3399;-1,93568;0,49729;1,58272;0,60121;2
-0,32354;0,76827;-0,68;-1,47952;1,29939;4,68304;0,2447;1,42424;-1,66059;2,80659;-1,31183;2,22805;0,22803;-3,68222;-0,68;1
-2,03772;1,66015;0,05709;-2,17321;-0,8014;2,07444;-2,07238;0,20808;-1,24549;1,23644;-0,18925;1,4563;0,45174;-2,14771;0,05709;1
0,70778;-1,55388;3,81439;0,18576;-0,2576;-4,09242;1,13086;-0,16176;-1,37543;-1,34521;1,99193;-0,18022;1,27964;2,47903;3,81439;1
0,3088;-0,05826;0,00189;-0,88299;0,57044;2,88678;0,76459;1,29914;-1,44988;1,24578;-0,52165;1,71644;1,15556;-2,33973;0,00189;1
-1,43147;1,48347;1,47481;2,70727;-0,53787;-3,31072;-0,76341;1,32995;1,46591;1,02187;-2,38686;0,32489;-1,58721;-5,2813;1,47481;0
-1,42978;1,41055;1,2662;-1,65065;-0,77441;1,56466;0,07665;0,89512;1,05584;1,59427;-0,97859;0,42871;1,18889;-3,06769;1,2662;2
0,4445;-0,64972;4,16782;-2,05651;1,23172;-2,95959;0,65451;1,59733;1,42007;-0,77233;0,72138;-0,91696;0,29765;2,92482;4,16782;1
-2,22305;-3,31029;1,2729;0,09339;-1,25297;4,07037;-0,96706;0,98434;-0,39995;1,88258;-1,47997;1,55195;1,18338;-1,00969;1,2729;1
0,46641;3,46395;0,49534;0,97215;1,49051;-5,43897;-0,02023;-1,30409;-0,66199;-0,11815;0,01417;-2,46997;-2,59623;-0,47942;0,49534;2
0,56885;-0,74736;-0,96568;0,01802;1,54363;2,75;-0,85825;0,10151;0,02888;-0,89312;-1,49793;0,8843;2,3952;-2,55034;-0,96568;1
1,20634;-0,78717;1,19143;-1,88914;0,1564;3,1432;-0,83234;2,46624;1,58354;1,81923;0,14112;2,27006;0,89905;-0,89416;1,19143;1
0,19592;-0,8847;2,00724;-0,1014;-0,14459;-1,39478;-1,08402;1,82559;-0,86031;-0,79118;-0,541;-0,88186;0,79626;0,53824;2,00724;1
-0,34003;-2,10246;0,0313;-1,2199;0,28476;5,4821;-0,23258;-1,54822;0,42707;1,14562;-0,61703;3,28971;2,60245;-2,30911;0,0313;1
0,80809;1,67319;-2,75806;-2,1665;0,12302;5,68768;-0,39536;-0,01455;0,43833;2,3279;-0,78758;2,3056;-0,26694;-2,85796;-2,75806;1
0,78993;-0,48281;-0,09378;-0,55485;1,69827;3,46937;0,40126;-0,84588;0,25185;2,87103;-1,74341;0,54646;-1,19353;-1,36949;-0,09378;1
-0,12014;-2,22954;0,13627;-1,42421;-0,17658;6,58488;-0,42029;-0,04579;0,55565;3,66075;-1,59216;2,47214;-0,0973;-1,39504;0,13627;1
0,82229;0,38758;2,69535;-1,55912;1,22656;-1,26205;0,74816;0,24278;-1,99158;-0,85984;0,64383;1,08418;2,28599;-1,14591;2,69535;1
0,90174;3,16053;-0,47606;-0,60822;0,84077;-4,09246;0,10427;-0,90725;-1,22368;-1,51573;0,02584;-2,84151;-2,08428;1,48515;-0,47606;2
-0,99561;-1,78621;3,04991;-0,12766;0,11898;-2,25267;0,21565;0,97884;-0,9185;-1,74015;0,12348;-0,58273;1,82996;1,33033;3,04991;1
-1,24079;-1,07066;3,17696;0,18383;-0,46292;-2,67077;-0,35654;0,54268;-1,1769;-0,73604;0,85331;0,09194;1,42006;0,50177;3,17696;1
0,39249;-0,61805;0,14031;0,96282;0,42583;-0,7524;-0,51709;-1,72321;0,2501;-2,87555;-1,30987;-0,71268;3,08685;-1,90358;0,14031;1
-2,13629;0,13781;1,95674;-0,59949;0,10092;-1,55725;-1,13911;-0,23777;0,59224;-0,13374;-1,1599;-1,7767;-0,27496;0,46727;1,95674;1
1,14612;0,95153;-0,9878;-1,35479;0,04412;2,16142;0,11743;1,53467;0,29834;1,91787;1,43486;-1,31514;0,16795;1,62179;-0,9878;0
-0,68854;-1,95626;1,43662;-0,52054;0,4336;2,82775;1,30368;0,03227;1,8429;2,34008;-0,81516;1,28938;-0,09861;-0,39367;1,43662;1
-1,3687;0,2441;-0,06885;-1,77609;-0,79669;4,93027;-1,60669;1,16273;0,04254;3,34386;-0,36699;2,94035;0,4166;-3,0049;-0,06885;1
-0,7866;0,20819;-0,1018;-1,10969;-0,29884;2,35323;-0,41606;2,13835;-0,29342;0,76307;-0,88295;0,80974;0,73698;-1,63675;-0,1018;1
1,21091;0,11695;0,16621;-0,39394;-1,22392;0,66893;0,72317;0,25306;-0,75345;-0,52648;-1,17214;-0,24533;1,07921;-1,35;0,16621;1
-0,78026;1,93092;2,01973;3,47865;-1,09423;-5,453;0,08342;0,51699;-0,55037;0,63055;-1,25137;0,78724;-1,57099;-5,47514;2,01973;0
-0,70129;-4,40006;2,79276;0,58445;0,1633;1,98699;1,64971;1,88125;-0,06056;0,8351;0,26607;2,32379;2,16442;0,28558;2,79276;1
-1,25515;-0,10756;-0,07514;-0,49302;-0,33781;-1,62547;0,96152;0,78928;-0,84845;-1,75862;-1,07521;0,26769;-2,21811;1,45928;-0,07514;2
0,53391;2,10307;1,70325;0,55153;1,64844;-4,01211;0,48552;-2,71807;-0,43937;-0,29786;-1,83563;-0,85111;-1,83574;-2,39197;1,70325;2
1,59952;-0,69614;1,14385;-2,11911;-0,26362;3,40735;-0,64305;-0,2764;0,70258;3,56629;1,05906;2,57759;-0,9878;0,50555;1,14385;1
0,45039;-1,06284;1,319;-0,2968;0,26476;1,42904;-2,48495;-0,35714;1,10636;1,84602;-0,67541;0,59628;-0,37632;-0,40259;1,319;1
1,7522;-0,35889;0,12896;-1,29726;0,57301;-0,40336;0,64194;-0,00038;1,91723;-1,47287;-0,46197;-1,64215;-0,34077;2,784;0,12896;2
-0,89653;-0,80933;0,47637;-0,9767;-0,02366;0,48559;-1,10516;-0,25075;0,49063;-0,47269;0,51501;0,31795;0,43887;1,52899;0,47637;1
-0,57848;-0,10934;0,70239;0,5487;-0,89453;-0,20893;1,47091;-2,58231;-0,27822;1,67196;1,27236;-0,35945;0,03549;0,44934;0,70239;2
0,16603;0,98767;-0,9917;-2,19652;-1,07011;4,77533;-0,58145;2,01609;-2,77936;2,14535;-1,62205;1,74334;0,05024;-2,9278;-0,9917;1
-0,06099;-3,61304;1,43939;-0,33897;1,29029;2,91758;-0,46706;0,03895;-1,55952;1,05942;-0,62051;0,86794;0,5586;1,61327;1,43939;1
-0,11541;1,65071;1,00763;1,23452;-1,2284;-5,08434;0,50971;0,10099;-0,43747;-0,94101;-1,0039;-2,44354;-2,48499;0,30906;1,00763;2
-0,82339;1,54214;2,21409;-1,37715;1,21097;-2,24618;-1,09472;-2,45626;-0,51064;1,21196;0,63071;-0,76523;-1,39144;0,81821;2,21409;1
-0,66534;0,16725;1,01767;5,47865;-2,35833;-2,76626;-0,82635;-0,96822;1,17731;1,9791;-2,40111;-0,36203;-0,43971;-6,51506;1,01767;0
0,0426;-1,21755;-0,37182;-1,01249;0,50921;5,7647;0,56694;-0,16005;-0,63414;3,35638;0,3396;3,84675;0,95098;-2,43068;-0,37182;1
-1,65903;-1,23618;-0,60614;-0,61077;1,08305;5,12119;-0,25719;-0,25484;1,52681;1,48667;-2,23028;1,52899;1,42217;-3,02325;-0,60614;1
-0,18769;-1,02068;-0,11824;-1,96096;1,58521;2,1575;0,75062;-0,7508;-0,13513;-0,40369;0,0129;-1,71151;0,98376;3,106;-0,11824;2
1,23012;3,98874;3,50791;1,5632;-0,51555;-3,17855;-0,53851;1,03597;-1,01947;4,15987;-2,08121;-1,12738;-0,38702;-7,88237;3,50791;2
-2,63472;0,84469;2,20535;1,49556;0,96977;-4,19004;-0,77921;0,40389;0,33986;0,79764;-0,99934;-1,12284;-2,47135;-0,84517;2,20535;0
0,50863;0,42487;-2,15869;-0,17128;-0,46782;4,79842;0,43626;-0,65665;-0,57491;2,1509;-1,03931;2,03859;0,52931;-3,62978;-2,15869;1
0,41871;-1,07829;2,69044;-0,68232;-0,56878;-2,40319;2,23924;-0,07404;-0,614;-0,59327;1,30237;-0,58457;0,18808;2,90679;2,69044;1
0,49797;-1,49073;3,07594;-1,58481;0,80541;-0,66806;-1,2842;-0,04647;-0,06538;-0,23467;0,13033;0,03927;0,60467;1,91092;3,07594;1
-0,95986;-0,58623;1,10535;-1,82598;1,53188;2,48988;0,08159;0,58163;-1,3536;1,44861;-0,03874;1,47908;0,54974;-0,33457;1,10535;1
0,83776;0,31155;1,44439;-0,46463;0,51145;-0,70028;-0,03634;1,24977;1,11256;1,98968;0,3044;-0,4863;-1,71791;0,93924;1,44439;1
0,49004;-1,23602;-0,799;-0,75843;0,33569;0,59765;0,01776;-2,24368;-0,87651;-1,04265;1,13657;-3,56187;0,79416;5,34689;-0,799;0
-0,51707;3,02951;0,23893;-0,01705;1,66014;-3,66279;-1,13933;1,45406;-0,76143;-0,28152;-0,96203;-3,14667;-1,99915;-0,10852;0,23893;2
1,21615;-1,22671;0,50753;-0,46329;1,15316;2,67682;0,54064;-0,85813;-1,60857;1,13454;0,03232;1,95296;1,34501;-1,29191;0,50753;1
-0,16357;2,50395;0,0535;-0,66498;-1,57323;-2,67265;-0,21243;0,93133;-1,05985;-0,6228;-0,29306;-0,65059;-1,75379;-0,35691;0,0535;2
-1,96002;-1,84992;3,53934;-2,13438;0,1003;0,22658;0,34288;0,2952;0,33905;-0,2849;0,22795;1,01403;1,7328;1,18973;3,53934;1
1,16014;-0,70112;-0,69667;-2,57345;-0,4029;-0,47066;1,48922;-0,63009;-0,09649;-4,03853;-0,639;1,47777;-1,2735;3,27234;-0,69667;2
0,37294;-0,40318;0,53054;-1,66852;-0,45772;4,42302;1,75553;0,65682;-1,18387;3,97743;0,4751;3,15613;-0,49426;-1,4813;0,53054;1
1,81585;-1,59659;0,41761;-0,88659;0,55668;-1,221;-0,14974;-2,07461;-0,56602;-2,82115;-0,22974;1,2163;-0,93578;2,72404;0,41761;2
-0,58331;-1,58123;1,30947;-1,5994;0,35962;3,87371;-0,55089;0,22916;0,57075;3,49765;0,04074;2,24137;-0,82873;0,2002;1,30947;1
1,20788;1,85724;1,15665;0,61764;0,70124;0,13515;-0,27143;0,38302;-0,30787;2,08128;-2,68598;1,48368;-0,45332;-6,46593;1,15665;0
-0,69116;-1,1807;-0,82471;-2,11934;0,23156;1,40507;0,20834;0,55704;0,11059;-1,60155;1,37076;-0,22547;0,4234;4,4904;-0,82471;2
-0,7727;-1,09698;2,36144;-0,57041;0,64234;-1,91259;-1,02702;-1,06928;1,18374;-1,92127;-1,32374;-0,2638;0,46435;0,48785;2,36144;2
1,33458;1,86574;0,76039;-0,71888;-0,33348;0,16135;-0,86562;-1,79177;0,41305;2,07518;-0,41832;-0,61817;-0,41953;-1,85185;0,76039;0
-1,28131;2,2273;1,15625;1,30746;-1,1026;-6,17932;0,71491;0,57937;-2,20206;-1,23617;0,10548;-0,919;-2,54695;-0,25322;1,15625;2
0,04164;-1,96845;1,45689;-1,33735;0,15545;3,75169;-0,27974;-0,55208;-0,24102;2,11178;0,52426;2,97835;1,43471;-0,78879;1,45689;1
-1,16216;-1,67307;0,23516;-2,6996;1,14251;3,65394;0,22646;-0,69776;-1,38869;-0,38298;0,61263;1,10952;2,12248;1,90988;0,23516;2
0,9814;0,78012;-0,60889;-3,44092;0,23046;2,0007;0,46196;-2,0266;-0,1794;-1,26507;-0,70913;-2,06078;0,86559;2,39943;-0,60889;2
0,24236;-0,69683;-0,79269;0,09694;0,13477;-2,28312;0,53747;-0,94582;1,54523;-2,84421;1,13266;-2,49368;-0,22095;4,80802;-0,79269;0
0,2291;1,97407;1,11405;2,06925;-0,34559;-5,53943;0,06046;-0,78662;1,14107;-0,7201;1,42077;-1,68065;-0,14812;-0,61352;1,11405;0
0,65695;-1,57971;1,0398;0,84305;-1,00123;-1,23662;0,4648;0,97159;-2,46905;-2,47988;-0,96537;-1,20982;2,23014;0,15107;1,0398;1
1,72293;-0,16487;0,33833;-0,44394;-0,37483;-1,06422;-1,37536;0,62741;1,67807;-2,00705;-0,22889;-1,07123;1,0909;0,96088;0,33833;1
0,43762;-1,68624;-0,12277;-1,95896;-0,18801;2,08217;0,17414;-1,04816;-0,09912;-1,10851;0,11057;-0,06437;0,66379;3,13439;-0,12277;2
-0,56344;-0,76666;-1,06301;-1,45639;-0,59244;0,84727;0,9221;-0,04069;-0,31858;-1,40302;-0,1191;0,06323;-1,23476;3,13856;-1,06301;2
-0,09471;0,18232;-0,39644;-0,36556;-0,06535;1,66755;-0,37507;-0,19725;-0,88111;0,4648;-0,69012;0,66815;0,61438;-1,60907;-0,39644;1
1,22417;0,94325;0,42897;-1,14753;0,41821;-1,34343;2,26176;-0,36182;0,62952;-1,19564;-0,80522;-1,83905;-0,37613;1,09817;0,42897;1
-0,80012;-0,55807;0,87135;-0,32613;0,57084;-1,02578;-1,16981;-0,49088;-0,90514;-2,92467;-0,24617;-0,24196;2,9517;-0,39945;0,87135;1
0,02945;1,55295;-0,30395;-4,0887;0,6185;4,61186;1,65323;-0,49612;0,24216;1,28861;-0,80777;-3,86787;2,84121;0,94829;-0,30395;2
0,50634;0,23038;0,21475;-0,28783;0,01386;-1,45174;-1,3457;-1,0463;0,29097;-0,71636;0,44877;0,89605;-1,23907;0,8432;0,21475;2
1,13388;-0,5033;0,97245;-0,43195;-2,13825;1,4003;-0,48759;0,84279;-0,98487;1,37313;-1,03667;0,22721;0,02733;-0,99414;0,97245;1
-0,20015;-1,59366;-0,68094;2,09644;-0,82558;0,34847;0,61504;0,39066;-1,37348;-0,71951;1,81927;-3,03011;3,99162;1,5839;-0,68094;0
0,68304;-0,64728;1,03291;-1,00941;2,45533;-0,34104;1,61691;0,52454;-0,13488;-1,18515;-1,12518;0,71695;-0,32408;0,28431;1,03291;2
1,09895;0,63433;1,39858;-2,81363;1,08873;0,69694;-0,2602;-0,18683;1,52889;1,43475;0,84491;0,52404;-1,08077;1,78403;1,39858;1
-1,59468;-0,86358;1,37587;0,26091;0,37896;-1,30477;-0,86232;0,25473;2,18612;-0,75838;-0,45942;-0,91228;0,39875;0,71744;1,37587;1
-0,74401;-0,60757;-0,81372;0,68268;-1,60428;2,46973;1,29632;0,89208;0,65467;0,79793;-2,92754;-0,87189;-0,03376;-2,13994;-0,81372;1
-0,91825;0,86901;-0,94712;-2,16366;0,08987;2,80818;-1,15473;-0,90051;0,77717;1,6753;-0,7291;-1,30251;-1,2053;1,27686;-0,94712;0
-2,05386;-3,28357;2,30593;-0,47617;-1,34698;2,69715;0,06092;-1,53019;0,01318;1,03019;-1,01419;1,34744;1,48157;-0,09211;2,30593;1
0,25305;0,2885;-0,524;0,05215;-0,98622;1,48441;1,21937;0,14648;-0,02569;-2,12829;-3,24019;-0,43646;3,086;-4,35981;-0,524;1
0,45423;1,96448;1,35597;2,81673;-0,59002;-6,04057;1,64783;0,82083;-1,09847;-1,06352;1,31221;-0,75938;0,54034;-2,28968;1,35597;0
-1,34233;-1,72142;-0,46108;-1,91447;-1,61968;7,57239;0,24433;0,27781;0,2012;3,62908;-2,07046;2,67696;0,22341;-2,28679;-0,46108;1
-0,86333;-2,10859;-1,63499;-1,68016;-1,44235;1,72353;-0,88993;-1,97084;-1,17165;-1,74758;0,81273;-2,38322;-0,51951;6,98089;-1,63499;2
-0,12832;1,18244;2,79662;-1,55578;1,49709;1,55412;-0,51642;-0,99199;-0,0658;1,93329;-2,02208;1,64748;1,96152;-5,65194;2,79662;2
1,09907;-1,6376;0,42384;-2,67611;0,92327;4,28208;-0,83829;-0,91936;-0,01533;0,1487;-1,39033;-1,38646;2,01523;1,65877;0,42384;2
-1,08517;-0,70842;1,24875;-1,64324;-0,24507;0,51835;0,08089;-0,13642;0,8663;-0,95872;-0,53782;-1,64469;1,58985;1,60271;1,24875;2
0,30692;0,76624;0,15982;-1,07839;2,05055;-1,13278;0,86018;-0,10461;-1,65134;-1,53755;-0,08032;-0,00101;-0,03625;0,48494;0,15982;0
0,75074;0,00792;1,53669;-1,3973;-0,24266;0,26813;1,478;0,0584;0,49942;1,3791;0,67165;0,54231;-0,4951;0,83195;1,53669;1
-0,26057;0,42929;-1,39972;0,77222;-1,26926;-0,38976;-0,07325;1,19023;0,55376;-1,71756;0,18032;-0,38367;1,3711;-0,65708;-1,39972;1
-0,605;0,33413;-2,4383;-0,13335;2,00299;5,80187;-0,07047;-2,09843;-1,22219;2,64116;-4,77557;-0,49053;-1,2112;-4,13966;-2,4383;1
1,15629;2,49183;0,14555;-0,66041;0,43888;-2,63324;0,22551;1,42409;-0,00429;-0,6689;-0,38856;0,86736;-2,01648;-1,35708;0,14555;2
1,35179;0,06228;-0,60679;-2,22293;-1,27036;1,6873;-0,15635;2,01296;-1,46842;-0,53951;0,43203;0,02558;0,22884;1,98963;-0,60679;1
0,75228;0,60811;-0,16435;-1,30678;-0,04956;0,75415;-0,06096;-0,46956;1,07375;0,29981;0,2715;-0,48614;-0,04498;0,86174;-0,16435;2
-0,12403;-0,98344;0,89522;-1,4658;-0,33585;2,96967;0,83737;-0,25467;0,78862;0,99127;-1,00071;1,37095;1,03759;-1,16254;0,89522;1
-0,87832;-0,67027;-0,44055;-0,82689;1,35623;1,55062;-2,03058;1,52524;0,03066;-1,43409;0,35993;1,05064;2,33295;-0,24837;-0,44055;1
-1,59175;1,873;-3,30617;-1,44604;0,12713;4,6492;0,87462;1,25756;0,43781;-0,28685;-2,82554;0,40441;1,10726;-4,01317;-3,30617;1
-0,1461;-0,2211;1,44184;-0,69656;0,15758;-0,52432;-0,78668;1,37493;0,82632;-0,80042;0,11052;0,36563;1,57064;-0,46801;1,44184;1
